Psaliodes plumbescens
Psaliodes planiplaga
Psaliodes philetus
Psaliodes nucleata
Psaliodes interstrata
Psaliodes infulata
Psaliodes infantula
Psaliodes hieroglyphica
Psaliodes electa
Psaliodes demasaria
Psaliodes cynthia
Psaliodes cydna
Psaliodes cronia
Psaliodes crispata
Psaliodes crassinota
Psaliodes confusa
Psaliodes coacta
Psaliodes claudiaria
Psaliodes aurativena
Anthalma latifasciata
Hammaptera vanonaria
Hammaptera requisitata
Hammaptera improbaria
Eupithecia macreus
Eupithecia junctifascia
Eupithecia josefina
Eupithecia hormiga
Eupithecia fausta
Eupithecia dissors
Eupithecia discordans
Eupithecia derogata
Eupithecia contexta
Eupithecia caliginosa
Eupithecia cachina
Eupithecia broteas
Eupithecia brevicula
Eupithecia albimixta
Eupithecia albibasalis
Pseudomennis dioptoides
Pseudomennis bipennis
Graphidipus abraxaria
Eudulophasia invaria
Eupithecia montana
Eupithecia nemoralis
Eupithecia olivocostata
Eupithecia pilosa
Hammaptera herbosaria
Hammaptera dominans
Hammaptera coras
Hammaptera carribea
Eutrepsia tortricina
Ersephila prema
Ersephila electa
Eupithecia viperea
Eupithecia vilis
Elaeognatha argyritis
Eupithecia valeria
Eupithecia triangulifera
Eupithecia tremula
Eupithecia tenera
Eupithecia tenebricosa
Eupithecia summissa
Eupithecia subtilis
Eupithecia rufa
Eupithecia rectilinea
Eupithecia placens
Eupithecia turpicula
Campatonema tapantia
Elaeognatha melanosticta
Elaeognatha troctoptera
Xylophanes porcus
Xylophanes pluto
Xylophanes pistacina
Xylophanes maculator
Xylophanes loelia
Xylophanes libya
Xylophanes letiranti
Xylophanes kiefferi
Xylophanes juanita
Xylophanes jordani
Xylophanes hannemanni
Xylophanes guianensis
Xylophanes godmani
Xylophanes germen
Xylophanes cyrene
Xylophanes cthulhu
Xylophanes crotonis
Xylophanes chiron
Xylophanes ceratomioides
Xylophanes rhodina
Xylophanes belti
Xylophanes staudingeri
Xylophanes thyelia
Cocytius beelzebuth
Cocytius antaeus
Amphimoea walkeri
Agrius cingulata
Protambulyx strigilis
Protambulyx goeldii
Protambulyx eurycles
Orecta venedictoffae
Adhemarius ypsilon
Adhemarius palmeri
Adhemarius gannascus
Adhemarius fulvescens
Adhemarius dariensis
Adhemarius daphne
Xylophanes zurcheri
Xylophanes undata
Xylophanes tyndarus
Xylophanes turbata
Xylophanes titana
Xylophanes tersa
Cocytius duponchel
Xylophanes anubus
Xylophanes adalia
Nyceryx magna
Nyceryx eximia
Nyceryx ericea
Nyceryx coffaeae
Madoryx plutonius
Madoryx oiclus
Madoryx bubastus
Kloneus babayaga
Isognathus scyron
Isognathus rimosa
Isognathus leachii
Hemeroplanes triptolemus
Hemeroplanes ornatus
Eupyrrhoglossum sagra
Eumorpha vitis
Eumorpha triangulum
Eumorpha satellitia
Eumorpha phorbas
Eumorpha obliquus
Nyceryx riscus
Xylophanes amadis
Nyceryx stuarti
Oryba achemenides
Xylophanes acrus
Hyles lineata
Unzela pronoe
Unzela japix
Stolidoptera tachasara
Pseudosphinx tetrio
Phryxus caicus
Perigonia stulta
Perigonia lusca
Perigonia ilus
Pachylioides resumens
Pachylia syces
Pachylia ficus
Pachylia darceta
Pachygonidia subhamata
Pachygonidia ribbei
Pachygonidia hopfferi
Pachygonidia drucei
Oryba kadeni
Nyceryx tacita
Eumorpha megaeacus
Cocytius lucifer
Lintneria merops
Erechthias zebrina
Exoncotis umbraticella
Acrolophus popeanella
Acrolophus piger
Acrolophus pallidus
Gippius sumptuosus
Dysodia thyridina
Dysodia spissicornis
Dysodia speculifera
Dysodia sica
Dysodia pyrsocoma
Dysodia oculatana
Dysodia longalis
Dysodia immargo
Dysodia flagrata
Dysodia angulisola
Pentina flammans
Banisia myrsusalis
Banisia furva
Tiquadra avitella
Banisia argutula
Tiquadra inscitella
Harmaclona cossidella
Heppnerographa arammclaina
Auratonota pharata
Auratonota petallocrossa
Auratonota omorpha
Auratonota multifurcata
Auratonota hydrogramma
Auratonota dispersa
Auratonota aurantica
Pseudocomotis nortena
Monortha pleodontia
Hynhamia ochroleuca
Histurodes costaricana
Histura hirsuta
Praeacedes atomosella
Phereoeca uterella
Lipomerinx prismatica
Setomorpha rutella
Diataga leptosceles
Daviscardia mackiei
Opogona omoscopa
Lintneria biolleyi
Siculodes substrigata
Rhodoneura umbrata
Neococytius cluentius
Manduca sexta
Manduca schausi
Manduca rustica
Manduca pellenia
Manduca opima
Manduca ochus
Manduca occulta
Manduca muscosa
Manduca lichenea
Manduca lefeburii
Manduca lanuginosa
Manduca hannibal
Manduca florestan
Manduca dilucida
Manduca dalica
Manduca corallina
Manduca barnesi
Manduca albiplaga
Belonoptera reticula
Siculodes aurorula
Draconia basipleta
Draconia peripheta
Rhodoneura thiastoralis
Rhodoneura terminalis
Rhodoneura semierma
Rhodoneura rufifimbria
Rhodoneura rhomboidea
Rhodoneura perlula
Rhodoneura curvistriga
Rhodoneura changuinola
Microsca pulchelloides
Microsca paullula
Microsca hedilalis
Meskea dyspteraria
Macrogonia major
Macrogonia igniaria
Loxiorhiza unitula
Hypolamprus stellata
Hepialodes follicula
Draconia stenoptila
Draconia rusina
Draconia denticulata
Heppnerographa tricesimana
Eumorpha labruscae
Eumorpha capronnieri
Hylesia continua
Hylesia coex
Hylesia biolleya
Hylesia bertrandi
Hylesia beneluzi
Hylesia annulata
Hylesia aeneides
Hylesia acuta
Gamelia septentrionalis
Gamelia musta
Dirphiopsis flora
Dirphia subhorca
Dirphia nora
Dirphia lichyi
Dirphia horcana
Dirphia aviluisiana
Dirphia avia
Cerodirphia avenata
Automeris zurobara
Hylesia dalina
Automeris zugana
Hylesia frigida
Hylesia hamata
Molippa nibasa
Lonomia santarosensis
Lonomia rufescens
Lonomia puntarenasiana
Lonomia electra
Lonomia columbiana
Leucanella hosmera
Leucanella acutissima
Hyperchiria sanjuensis
Hyperchiria rincon
Hyperchiria nausica (aggr.)
Hyperchiria jinotegaensis
Hylesia umbrata
Hylesia rufipes
Hylesia rubrifrons
Hylesia rosacea
Hylesia mymex
Hylesia lineata
Hylesia invidiosa
Hylesia gigantex
Molippa simillima
Automeris zozine
Automeris vanschaycki
Automeris belti
Automeris banus
Automeris arianae
Automeris anikmeisterae
Arias inbio
Syssphinx quadrilineata
Syssphinx molina
Syssphinx mexicana
Syssphinx jennyphillipsae
Syssphinx colla
Schausiella santarosensis
Schausiella ronaldzunigi
Schausiella moinieri
Ptiloscola dargei
Othorene verana
Othorene purpurascens
Othorene intermedia
Othorene bernardoespinozai
Automeris boucardi
Automeris zozimanaguana
Automeris celata
Automeris dagmarae
Automeris tridens
Automeris stumpei
Automeris silkae
Automeris rubrescens
Automeris postalbida
Automeris phrynon
Automeris paracelata
Automeris pallidior
Automeris niepelti
Automeris metzli
Automeris larra
Automeris kopturae
Automeris janus
Automeris io
Automeris intertridens
Automeris hamata
Automeris fieldi
Automeris exigua
Automeris duchartrei
Automeris chrisbrechlinae
Eumorpha fasciatus
Molippa tusina
Paradirphia semirosea
Aleuron iphis
Aleuron chloroptera
Aleuron carinata
Aellopos titan
Aellopos fadus
Aellopos clavipes
Aellopos ceculus
Melittia chimana
Carmenta surinamensis
Carmenta producta
Carmenta munroei
Carmenta guatemalena
Carmenta angarodes
Alcathoe korites
Alcathoe helena
Lonchotura ocylus
Coronidia subpicta
Coronidia orithea
Coronidia leachii
Aleuron neglectum
Rothschildia triloba
Callionima denticulata
Callionima inuus
Eumorpha boivini
Eumorpha anchemolus
Erinnyis yucatana
Erinnyis oenotrus
Erinnyis obscura
Erinnyis lassauxi
Erinnyis ello
Erinnyis crameri
Erinnyis alope
Enyo taedium
Enyo ocypete
Enyo lugubris
Enyo gorgon
Enyo cavifer
Cautethia yucatana
Cautethia spuria
Callionima parce
Callionima pan
Callionima nomius
Callionima falcifera
Paradirphia herediana
Rothschildia orizaba
Rothschildia fabiani
Oxytenis naemia
Oxytenis modoccidentalis
Oxytenis modestia
Oxytenis gigantea
Oxytenis beprea
Oxytenis albilunulata
Xanthodirphia amarilla
Xanthodirphia abbreviata
Pseudodirphia regia
Pseudodirphia menander
Pseudodirphia lacsa
Pseudautomeris rudloffi
Pseudautomeris irene
Periphoba rudloffi
Periphoba arcaei
Periga costaricana
Periga cluacina
Paradirphia winifredae
Paradirphia talamancaia
Oxytenis nubila
Rothschildia lebeau
Oxytenis semilunata
Therinia terminalis
Rothschildia erycina
Rothschildia aurota
Copaxa trottierorum
Copaxa troetschi
Copaxa syntheratoides
Copaxa simson
Copaxa schmiti
Copaxa rufinans
Copaxa rudloffi
Copaxa multifenestrata
Copaxa moinieri
Copaxa mazaorum
Copaxa escalantei
Copaxa curvilinea
Copaxa conlani
Copaxa australoescalantei
Antheraea montezuma
Antheraea godmani
Therinia transversaria
Oxytenis vanricana
Eacles penelope
Hilarographa plectanodes
Hilarographa ribbei
Netechma picta
Lobogenesis lobata
Icteralaria reducta
Icteralaria paula
Icteralaria idiochroma
Ecnomiomorpha nigrivelata
Dorithia meridionalis
Dimorphopalpa striatana
Dimorphopalpa albopunctana
Cuproxena triphera
Cuproxena neonereidana
Cuproxena minimana
Cuproxena flosculana
Cuproxena duckworthorum
Cuproxena cornuta
Colosyta ocystolus
Circapina flexalana
Characovalva dentiens
Bonagota costaricana
Netechma pyrrhodelta
Atepa colaptes
Netechma sectionalis
Netechma technema
Pseudomeritastis orphnoxantha
Pseudomeritastis distincta
Pseudomeritastis decora
Paraptila gamma
Paraptila biserrata
Orthocomotis similis
Orthocomotis phenax
Orthocomotis ochracea
Orthocomotis nitida
Orthocomotis magicana
Orthocomotis longicilia
Orthocomotis herbaria
Orthocomotis herbacea
Orthocomotis chaldera
Orthocomotis altivolans
Odonthalitus viridimontis
Odonthalitus poas
Odonthalitus fuscomaculatus
Netechma triangulina
Netechma similis
Ptoseulia oxyropa
Anopinella transecta
Anopinella rigidana
Saphenista melema
Saphenista lathridia
Saphenista juvenca
Saphenista incauta
Saphenista imaginaria
Saphenista gnathmocera
Saphenista gilva
Saphenista ereba
Saphenista erasmia
Saphenista eranna
Saphenista epipolea
Saphenista epiera
Saphenista ephimera
Saphenista eneilema
Saphenista endomycha
Saphenista discrepans
Saphenista dexia
Saphenista deliphrobursa
Saphenista consulta
Saphenista muerta
Anopinella styraxivora
Saphenista multistrigata
Saphenista orichalcana
Anopinella rica
Anopinella powelli
Anopinella porrasa
Anopinella phillipsae
Anopinella macrosema
Anopinella cartagoa
Anopinella cafrosana
Anopinella arenalana
Anopinella albolinea
Anopina meredithi
Anopina macartyana
Anopina bicolor
Spinipogon triangularis
Spinipogon elaphroterus
Saphenista xysta
Saphenista storthingoloba
Saphenista praia
Saphenista praefasciata
Saphenista phenax
Saphenista onychina
Saphenista chloromixta
Seticosta rubicola
Subtranstillaspis hypochloris
Syngria drepanata
Schidax squamaria
Saccoploca hendida
Psamathia sordidata
Psamathia impunctata
Psamathia amplata
Nedusia cuticulata
Morphomima fulvitacta
Gathynia latonaria
Epiplema similaria
Epiplema proclivaria
Epiplema lustrata
Epiplema illota
Epiplema chremesaria
Epiplema aeolis
Coelurotricha curvilinea
Acleris nishidai
Sparganothoides silaceana
Sparganothoides polymitariana
Syngria druidaria
Sparganothoides ocrisana
Syngria griseata
Urania fulgens
Neoprocris flora
Neoilliberis thyesta
Harrisina chalestra
Acoloithus totusniger
Eucalantica pumila
Eucalantica powelli
Eucalantica icarusella
Eucalantica costaricae
Urodus marantica
Urodus hephaestiella
Urodus decens
Urodus cumulata
Urodus costaricae
Urodus chiquita
Urodus auchmera
Spiladarcha tuberculata
Spiladarcha septifera
Spiladarcha puravida
Incawockia rubiginosa
Trotorhombia metachromata
Strophotina curvidagus
Sparganothoides carycrosana
Sparganothina trispinosa
Amorbia rhombobasis
Amorbia rectangularis
Amorbia productana
Amorbia osmotris
Amorbia nuptana
Amorbia monteverde
Amorbia exustana
Amorbia emigratella
Amorbia eccopta
Amorbia depicta
Amorbia decerptana
Amorbia concavana
Amorbia cocori
Amorbia cacao
Aesiocopa vacivana
Aesiocopa necrofolia
Aesiocopa grandis
Phricanthes flexilineana
Thoridia veirsi
Amorbia santamaria
Sparganothina volcanica
Coelostathma caerulea
Coelostathma continua
Sparganothina pollicis
Sparganothina nephela
Sparganothina nana
Sparganothina laselvana
Sparganothina inbiana
Sparganothina flammea
Sparganothina costaricana
Sparganothina aureola
Sparganopseustis ningorana
Sparganopseustis geminorum
Sparganopseustis flaviciliana
Sparganocosma docsturnerorum
Platynota subargentea
Platynota rostrana
Platynota obliqua
Platynota helianthes
Coelostathma xocoatlana
Coelostathma pygmaea
Coelostathma insularis
Coelostathma cocoana
Hilarographa quinquestrigana
Saphenista bimaculata
Phalonidia synucha
Cosmorrhyncha tonsana
Cosmorrhyncha osana
Cosmorrhyncha albistrigulana
Cacocharis cymotoma
Bactra verutana
Cryptaspasma sanvito
Cryptaspasma perseana
Cryptaspasma montana
Talponia geton
Talponia batesi
Satronia selvae
Satronia pentha
Satronia lita
Satronia herediae
Ricula phtharta
Ricula oneiros
Ranapoaca rostellaria
Ranapoaca caparoana
Phloerampha involuta
Episimus albifrons
Macrocydia divergens
Episimus armiferus
Episimus caveatus
Megalota aquilonaris
Lobesia uncata
Eumarozia beckeri
Episimus zunigae
Episimus vermiculatus
Episimus tyrius
Episimus transferranus
Episimus semicirculanus
Episimus sanjoseanus
Episimus rufotegulus
Episimus queposanus
Episimus pitillae
Episimus parencausticus
Episimus paraisanus
Episimus ortygia
Episimus moderabilis
Episimus macropterus
Episimus lavirgenanus
Episimus exiguus
Episimus aurobasis
Megalota bicolorana
Lusterala phaseolana
Grapholita catarranae
Epinotia biuncus
Crocidosema plebejana
Crocidosema meteora
Crocidosema lantana
Crocidosema aporema
Crocidosema accessa
Chimoptesis rufobrunnea
Chimoptesis costaricae
Eriosocia guttifera
Pseudatteria volcanica
Pseudatteria pseudomaenas
Pseudatteria leopardina
Pseudatteria heliocausta
Polyortha lyncurion
Polyortha bryometalla
Polyortha atroperla
Ardeutica tonsilis
Ardeutica parmata
Hilarographa swederiana
Epinotia chalsocia
Gymnandrosoma aurantianum
Epinotia phorminx
Eucosma cerdalea
Goditha laminaegera
Ethelgoda stynophora
Ecdytolopha torostoma
Ecdytolopha ricana
Ecdytolopha fabivora
Dichrorampha deindentata
Dichrorampha chloantha
Dichrorampha brevis
Dichrorampha atalla
Dichrorampha albicans
Cydia rhodaspis
Cydia pyraspis
Cydia membrosa
Cyanocydia costaricensis
Coniostola procellosa
Andinarampha davisi
Strepsicrates prolongata
Pseudexentera tambitoana
Pseudexentera patriciana
Epinotia sinuncus
Phtheochroa agelasta
Megalota crassana
Megalota guttierezei
Eubetia boop
Enallcochylis enochra
Empedcochylis empeda
Durangularia giganteana
Dinophalia egregia
Corneulia elata
Coristaca capsularia
Cirrothaumatia tornosema
Cartagogena filtrata
Cartagogena ferruminata
Cartagogena februa
Aethesoides chalcospila
Aethes turialba
Aethes affinis
Tinacrucis patulana
Tinacrucis aquila
Holoptygma lurida
Holoptygma braulio
Anacrusis turrialbae
Henricus ademonius
Anacrusis terrimccarthyae
Henricus ceramocerus
Henricus ellampus
Phalonidia rufoatra
Phalonidia hapalobursa
Phalonidia charagmophora
Mourecochylis stibeutes
Mourecochylis limenarchis
Mimeugnosta enopla
Mimeugnosta chascax
Mielkeana angysocia
Lasiothyris micida
Lasiothyris ficta
Lasiothyris diclada
Lasiothyris cnestovalva
Lasiothyris cerastes
Juxtolena omphalia
Henricus platinus
Henricus ophryodes
Henricus montuosus
Henricus exsanguis
Henricus exploratus
Henricus chriograptus
Megalota delphinosema
Anacrusis stapiana
Anacrusis ellensatterleeae
Argyrotaenia dichroaca
Argyrotaenia cupreographa
Argyrotaenia cubae
Argyrotaenia citharexylana
Argyrotaenia chroeca
Argyrotaenia brimuncus
Argyrotaenia atima
Argyrotaenia artocopa
Sparganita bactroides
Azulnota punctana
Omiostola varablancanus
Olethreutes cycladica
Neopotamia streblopa
Megalota vulgaris
Megalota spinulosa
Megalota simpliciana
Megalota ricana
Megalota ochreoapex
Megalota longisetana
Argyrotaenia fortis
Anacrusis nephrodes
Argyrotaenia guatemalica
Argyrotaenia oligachthes
Anacrusis aulaeodes
Rubropsichia fuesliniana
Mictopsichia pentargyra
Mictopsichia mincae
Mictopsichia huberiana
Mictopsichia guatemalae
Mictopsichia chirripoana
Idolatteria pyropis
Cornuclepsis seminivea
Clepsis semanta
Clepsis peritana
Clepsis naucinum
Clepsis misgurna
Clepsis exaraesima
Clepsis ecclisis
Clepsis carillana
Chamaepsichia cetonia
Argyrotaenia purata
Argyrotaenia parturita
Argyrotaenia montezumae
Eacles ormondei
Eacles masoni
Eacles imperialis
Eragisa juvenis
Eragisa barnesi
Dicentria vallima
Dicentria tacita
Dicentria rustica
Dicentria rivalis
Dicentria patula
Dicentria moribunda
Dicentria missilis
Dicentria limosoides
Dicentria drucei
Anurocampa mingens
Antiopha multilinea
Antiopha excelsa
Nesebroides mineti
Maschane ochreata
Maschane ciliata
Lusura plorabilis
Lusura discalis
Eragisa ligata
Heterocampa ditta
Eragisa nox
Eragisa tenebrosa
Malocampa matralis
Malocampa maroniensis
Malocampa lunula
Malocampa hibrida
Malocampa bronacha
Malocampa argentata
Malocampa albolineata
Magava multilinea
Magava forensis
Lobeza medina
Lobeza irrorata
Gisara brewsteri
Farigia vecina
Farigia tulana
Farigia sagana
Farigia montana
Farigia gamarra
Farigia foliata
Farigia albicans
Eragisa sabulosa
Malocampa mephitis
Heterocampa daona
Heorta dabuisa
Hapigia plateada
Hapigia nodicornis
Hapigia denhezi
Hapigia annulata
Colax phocus
Colax apulus
Chliara cresus
Antaea licormas
Antaea lichyi
Talmeca gnoma
Psilacron princeps
Psilacron plagimargo
Psilacron macarisma
Psilacron luteovirens
Psilacron arthuri
Kurtia modestissima
Disphragisella delira
Disphragis zapoteca
Disphragis vivida
Hapigia repandens
Heorta pulchra
Hapigia simplex
Hapigiodes sigifredomarini
Eustema sericea
Euphastia nubila
Drugera morona
Drugera mimica
Drastoma dardania
Dottia viridifusca
Dottia effecta
Dognina veltini
Dognina peruda
Dognina florella
Contrebia modica
Chliaroides svidberti
Chadisrochroa zabenilla
Chadisrochroa zabena
Azaxia dyari
Rhapigia aymara
Rhapigia accipiter
Procolax apulana
Hapigiodes vazquezae
Hapigiodes frederica
Disphragis vestona
Malocampa obscura
Malocampa plebeia
Anita basipuncta
Truncaptera postpallida
Truncaptera mirabilis
Truncaptera inopinata
Truncaptera guatemalensis
Truncaptera gigantea
Truncaptera fascis
Lirimiris pennipenis
Lirimiris lignitecta
Lirimiris elongata
Lirimiris auriflua
Arhacia lignaris
Arhacia imitans
Tecmessa dandon
Trichomoplata cassiope
Sericochroa tenuis
Sericochroa nebulosa
Sericochroa modulata
Sericochroa luculenta
Anita divisa
Sericochroa felderi
Bardaxima hippioides
Bardaxima marcida
Dunama jessiebancroftae
Dunama janewaldronae
Dunama janecoxae
Dunama indereci
Dunama biosise
Dunama angulinea
Didugua leona
Didugua beckeri
Didugua argentilinea
Dasylophia seriata
Dasylophia russula
Dasylophia maxtla
Dasylophia basitincta
Calledema plusia
Calledema marmorea
Calledema jocasta
Calledema argenta
Bardaxima procne
Bardaxima perses
Bardaxima lucilinea
Malocampa piratica
Sericochroa cucullioides
Sericochroa collema
Ophitis adusta
Naprepa houla
Naprepa flexifera
Naprepa cyllota
Meragisa thryeston
Meragisa siavina
Meragisa salvina
Meragisa rahulana
Meragisa politioides
Meragisa montana
Meragisa marcata
Meragisa innoxia
Meragisa dejecta
Meragisa dasra
Meragisa albescens
Malocampa subguttata
Malocampa sida
Malocampa satis
Malocampa punctata
Pauluma corina
Sericochroa costaricensis
Pauluma minna
Phastia duronia
Sericochroa arecosa
Schizura manca
Salluca ruptilinea
Rifargia xylinoides
Rifargia toulgoeti
Rifargia phanerostigma
Rifargia myconos
Rifargia mortis
Rifargia lineata
Rifargia distinguenda
Rifargia dissepta
Rifargia discrepans
Rifargia demissa
Rifargia corda
Rifargia causia
Rifargia cassandra
Rhuda tuisa
Rhuda focula
Pseudodryas albiluna
Phastia alcimede
Dunama jessiebarronae
Disphragis tumacona
Disphragis tharis
Nebulosa halesius
Nebulosa erymas
Nebulosa crypsispila
Nebulosa creon
Isostyla zetila
Isostyla ithomeina
Hadesina goeleti
Hadesina caerulescens
Erbessa stroudi
Erbessa salvini
Erbessa lindigii
Erbessa albilinea
Dioptis longipennis
Dioptis candelaria
Chrysoglossa submaxima
Chrysoglossa phaethon
Chrysoglossa norburyi
Chrysoglossa fumosa
Brachyglene schausi
Nebulosa rudicula
Brachyglene albicephala
Oricia homalochroa
Phaeochlaena costaricensis
Tithraustes noctiluces
Tithraustes lambertae
Tithraustes haemon
Tithraustes esernius
Tithraustes deiphon
Tithraustes albinigra
Scotura leucophleps
Scotura bugabensis
Scotura annulata
Scotura aeroptera
Sagittala peba
Pseudoricia flavizoma
Polypoetes wagneri
Polypoetes villia
Polypoetes haruspex
Polypoetes etearchus
Phanoptis vitrina
Phanoptis cyanomelas
Phaeochlaena gyon
Oricia truncata
Tithraustes snyderi
Argentala subcoerulea
Nola triplaga
Iscadia purpurascens
Iscadia producta
Iscadia phaeoptera
Iscadia mariva
Iscadia furcifera
Iscadia diopis
Iscadia chlorographa
Iscadia argentea
Iscadia aperta
Lepidodes lorenae
Lepidodes limbulata
Diphthera festiva
Motya mythias
Motya griselda
Motya arcuata
Motya abseuzalis
Casandria purpurascens
Steniscadia polyodonta
Garella nilotica
Iscadia variegata
Nola turbana
Cephalospargeta elongata
Meganola georgei
Nola sperata
Nola semirufa
Nola scruposa
Nola rodea
Nola patina
Nola ovilla
Nola mesographa
Nola maia
Nola limona
Nola lagunculariae
Nola intermedia
Nola hermana
Nola carilla
Nola caelata
Nola biumbrata
Nola artata
Meganola spodia
Meganola punctilinea
Meganola pernitens
Hayesia grisella
Disphragis tricolor
Xenorma cytheris
Josia gigantea
Disphragis cariba
Disphragis carantis
Disphragis bochica
Disphragis bifurcata
Disphragis baracoana
Disphragis apparata
Disphragis altilis
Disphragis aemula
Boriza tonac
Boriza crossaea
Amaricampa butori
Hemiceras zula
Hemiceras violascens
Hemiceras vinicosta
Hemiceras vecina
Hemiceras torva
Hemiceras subo
Hemiceras sparsipennis
Hemiceras soso
Disphragis delecta
Hemiceras siderea
Disphragis editha
Disphragis exarmata
Disphragis splendens
Disphragis spectra
Disphragis semilunata
Disphragis salona
Disphragis remuria
Disphragis puseyae
Disphragis poulsoni
Disphragis plebeia
Disphragis perplexa
Disphragis peralta
Disphragis notabilis
Disphragis mullinsi
Disphragis meretricia
Disphragis manethusa
Disphragis lucoides
Disphragis lopodites
Disphragis ligata
Disphragis lama
Disphragis isidra
Disphragis edwardsi
Josia frigida
Hemiceras sericita
Hemiceras rufescens
Hemiceras celia
Hemiceras ceiba
Hemiceras cadmia
Hemiceras bilinea
Hemiceras avangareza
Hemiceras amanda
Hemiceras albulana
Hemiceras alba
Hemiceras affinis
Canodia difformis
Apela neobule
Apela dubiosa
Apela divisa
Goacampa variabilis
Crinodes striolata
Crinodes schausi
Crinodes guatemalena
Crinodes besckei
Cargida pyrrha
Hemiceras clarki
Hemiceras sabis
Hemiceras coatina
Hemiceras constellata
Hemiceras rava
Hemiceras punctata
Hemiceras pulverula
Hemiceras plusiata
Hemiceras plana
Hemiceras pernubila
Hemiceras pallidula
Hemiceras oleaginea
Hemiceras nigricosta
Hemiceras nigrescens
Hemiceras muscosa
Hemiceras monegonda
Hemiceras modesta
Hemiceras metastigma
Hemiceras losa
Hemiceras indistans
Hemiceras flavescens
Hemiceras flava
Hemiceras corema
Hemiceras conspirata
Dunama jessiehillae
Elasmia cave
Elasmia mandela
Psectrodes abrasalis
Paridnea holophaealis
Paramacna nattereri
Paramacna herbacealis
Paramacna arnea
Parachma rufoflavalis
Navura lobata
Lophopleura eurzonalis
Lepidomys viridans
Hypocosmia bimaculalis
Gephyrella parsimonalis
Gephyra costinotata
Galasa nigripunctalis
Galasa nigrinodis
Galasa costalis
Epidelia damia
Diloxis apicalis
Cryptoses choloepi
Clydonopteron sacculana
Ramphidium pselaphialis
Casuaria purpurea
Salobrena vacuana
Semnia auritalis
Chloropaschia canities
Carthara albicosta
Carthara abrupta
Cacozelia elegans
Bibasilaris trisulcata
Apocera costata
Anarnatula subflavida
Accinctapubes apicalis
Accinctapubes albifasciata
Zanclodes falculalis
Xantippe suavis
Xantippe olivalis
Xantippe caphysoides
Tosale oviplagalis
Tosale aucta
Tamyra ignitalis
Streptopalpia misella
Semnia ligatalis
Semnia elegans
Sarcistis rufescens
Chloropaschia contortilinealis
Casuaria pallidalis
Casuaria crumena
Melanoptilia chalcogastra
Melanoptilia arsenica
Lioptilodes albistriolatus
Anstenoptilia marmarodactyla
Oxyptilus scutifer
Megalorhipida dulcis
Megalorhipida leucodactylus
Oidaematophorus eupatorii
Hellinsia tepidus
Hellinsia solanoi
Hellinsia scripta
Hellinsia pseudobarbata
Hellinsia powelli
Hellinsia phloeochroa
Hellinsia obscuricilia
Hellinsia obandoi
Hellinsia nodipes
Hellinsia monteverda
Hellinsia mollis
Michaelophorus indentatus
Casuaria neglecta
Michaelophorus nubilus
Platyptilia gravior
Casuaria catocalis
Carcha violalis
Carcha hersilialis
Caphys bilineata
Bonchis munitalis
Bonchis albilinea
Blepharocerus ignitalis
Basacallis tarachodes
Azamora sororia
Azamora socialis
Arta olivalis
Arta incurvalis
Acallidia dentilinea
Singularia mayaensis
Singularia leptochorda
Stenoptilodes brevipennis
Sphenarches anisodactylus
Postplatyptilia parana
Postplatyptilia huigraica
Paraamblyptilia ridouti
Hellinsia investis
Chloropaschia godrica
Chloropaschia hemileuca
Arsenura archianassa
Pyralis manihotalis
Mapeta xanthomelas
Hypsopygia nostralis
Hypsopygia binodulalis
Hypsopygia amoenalis
Zamagiria laidion
Ufa rubedinella
Oryctometopia fossulatella
Hypsipyla grandella
Ectomyelois muriscis
Davara caricae
Barberia affinitella
Atheloca subrufella
Amyelois transitella
Trachylepidia fructicassiella
Thyridopyralis illustrata
Omphalocera cariosa
Neophrida meterythralis
Arsenura arianae
Galleria mellonella
Arsenura batesii
Arsenura sylla
Dryocampa rubicunda
Citioica anthonilis
Citheronioides collaris
Citheronia volcan
Citheronia lobesis
Citheronia bellavista
Adeloneivaia subangulata
Adeloneivaia jason
Adeloneivaia isara
Adeloneivaia centrojason
Adeloneivaia boisduvalii
Titaea tamerlan
Rhescyntis hippodamia
Paradaemonia platydesmia
Paradaemonia castanea
Dysdaemonia boreas
Copiopteryx semiramis
Caio championi
Arsenura drucei
Chloropaschia granitalis
Tancoa crinita
Tallula juanalis
Deuterollyta zetila
Deuterollyta umbrosalis
Deuterollyta translinea
Deuterollyta terrenalis
Deuterollyta tenebrosa
Deuterollyta subfusca
Deuterollyta subcurvalis
Deuterollyta oediperalis
Deuterollyta nigripuncta
Deuterollyta majuscula
Deuterollyta dapha
Deuterollyta chlorisalis
Deuterollyta cantianilla
Deuterollyta basilata
Dasyvesica lophotalis
Chloropaschia selecta
Chloropaschia rufibasis
Chloropaschia pegalis
Chloropaschia mennusalis
Epipaschia superatalis
Tallula melazonalis
Macalla finstanalis
Macalla marginata
Tallula beroella
Quadraforma obliqualis
Pocopaschia noctuina
Pococera sadotha
Pococera sabbasa
Pococera hemimelas
Pococera gelidalis
Pococera basalis
Pococera asperatella
Phidotricha erigens
Pandoflabella olivescens
Oneida marmorata
Milgithea suramisa
Milgithea melanoleuca
Mediavia longistriga
Macalla thyrsisalis
Macalla noctuipalpis
Macalla niveorufa
Macalla nebulosa
Macalla glastianalis
Hellinsia hebrus
Hellinsia fusciciliata
Hellinsia fissuripuncta
